date,open,high,low,close,timestamp,volume
,5661.94,5664.0,4855.0,4910.03,2018-11-19 00:00:00,70580.892856
,4913.4,5048.24,4326.0,4558.86,2018-11-20 00:00:00,117380.95159
,4559.91,4787.2,4413.85,4661.07,2018-11-21 00:00:00,61071.829475
,4661.08,4721.77,4335.0,4370.0,2018-11-22 00:00:00,34531.119143
,4370.9,4484.0,4222.94,4420.61,2018-11-23 00:00:00,49371.920322
,4415.63,4527.0,3824.69,3932.44,2018-11-24 00:00:00,61693.111006
,3933.68,4233.0,3652.66,4085.78,2018-11-25 00:00:00,101693.975588
,4088.69,4206.0,3701.0,3862.2,2018-11-26 00:00:00,94504.865717
,3864.45,3940.0,3689.12,3875.21,2018-11-27 00:00:00,67480.607212
,3875.63,4394.47,3874.27,4264.85,2018-11-28 00:00:00,91983.567949
,4262.06,4450.38,4125.65,4295.84,2018-11-29 00:00:00,73980.198669
,4295.72,4341.36,3943.0,4041.32,2018-11-30 00:00:00,67758.446283
,4041.27,4299.99,3963.01,4190.02,2018-12-01 00:00:00,44840.073481
,4190.98,4312.99,4103.04,4161.01,2018-12-02 00:00:00,38912.15479
,4160.55,4179.0,3827.0,3884.01,2018-12-03 00:00:00,49094.369163
,3884.76,4085.0,3781.0,3951.64,2018-12-04 00:00:00,48489.551613
,3950.98,3970.0,3745.0,3769.84,2018-12-05 00:00:00,44004.799448
,3768.44,3899.99,3500.0,3508.75,2018-12-06 00:00:00,68378.796943
,3508.75,3549.99,3224.6,3403.55,2018-12-07 00:00:00,95145.457442
,3403.57,3495.0,3222.0,3410.93,2018-12-08 00:00:00,55365.949949
,3411.36,3658.0,3394.04,3545.37,2018-12-09 00:00:00,45956.893296
,3548.49,3610.0,3370.11,3432.88,2018-12-10 00:00:00,40989.244553
,3434.01,3480.0,3324.32,3380.39,2018-12-11 00:00:00,35920.864154
,3379.23,3492.0,3350.0,3445.0,2018-12-12 00:00:00,33922.931286
,3446.38,3460.0,3255.5,3302.06,2018-12-13 00:00:00,40040.917013
,3302.06,3335.39,3177.0,3224.17,2018-12-14 00:00:00,44492.983807
,3225.19,3276.5,3156.26,3211.72,2018-12-15 00:00:00,29796.041436
,3211.71,3294.0,3186.0,3228.67,2018-12-16 00:00:00,24628.808538
,3229.22,3585.0,3216.0,3509.08,2018-12-17 00:00:00,66762.216388
,3509.03,3678.59,3424.47,3652.98,2018-12-18 00:00:00,61369.615257
,3653.0,3912.73,3622.55,3662.22,2018-12-19 00:00:00,94137.341014
,3660.01,4120.0,3635.0,4049.62,2018-12-20 00:00:00,101543.835986
,4051.86,4139.99,3764.0,3838.66,2018-12-21 00:00:00,82343.850112
,3840.25,3979.0,3785.0,3948.91,2018-12-22 00:00:00,42822.350872
,3948.91,4021.53,3870.0,3929.71,2018-12-23 00:00:00,40117.531529
,3929.71,4198.0,3924.83,4008.01,2018-12-24 00:00:00,64647.809129
,4010.11,4020.0,3646.41,3745.79,2018-12-25 00:00:00,62725.629432
,3745.56,3837.15,3656.74,3777.74,2018-12-26 00:00:00,42629.375817
,3777.74,3813.98,3535.0,3567.91,2018-12-27 00:00:00,44097.392912
,3567.89,3887.25,3540.04,3839.26,2018-12-28 00:00:00,45964.304987
,3839.0,3892.0,3670.0,3695.32,2018-12-29 00:00:00,38874.373903
,3696.71,3903.5,3657.9,3801.91,2018-12-30 00:00:00,33222.369262
,3803.12,3810.0,3630.33,3702.9,2018-12-31 00:00:00,29991.77835
,3701.23,3810.16,3642.0,3797.14,2019-01-01 00:00:00,23741.687033
,3796.45,3882.14,3750.45,3858.56,2019-01-02 00:00:00,35156.463369
,3857.57,3862.74,3730.0,3766.78,2019-01-03 00:00:00,29406.948359
,3767.2,3823.64,3703.57,3792.01,2019-01-04 00:00:00,29519.554671
,3790.09,3840.99,3751.0,3770.96,2019-01-05 00:00:00,30490.667751
,3771.12,4027.71,3740.0,3987.6,2019-01-06 00:00:00,36553.806709
,3987.62,4017.9,3921.53,3975.45,2019-01-07 00:00:00,31869.846264
,3976.76,4069.8,3903.0,3955.13,2019-01-08 00:00:00,38901.423122
,3955.45,4006.81,3930.04,3966.65,2019-01-09 00:00:00,28989.439511
,3966.06,3996.01,3540.0,3585.88,2019-01-10 00:00:00,59402.22851
,3585.88,3658.0,3465.0,3601.31,2019-01-11 00:00:00,38338.654733
,3601.31,3618.19,3530.0,3583.13,2019-01-12 00:00:00,21999.928354
,3584.1,3611.1,3441.3,3476.81,2019-01-13 00:00:00,26385.757454
,3477.56,3671.87,3467.02,3626.09,2019-01-14 00:00:00,35235.211215
,3626.08,3648.42,3516.62,3553.06,2019-01-15 00:00:00,34137.997459
,3553.06,3645.0,3543.51,3591.84,2019-01-16 00:00:00,27480.179977
,3591.84,3634.7,3530.39,3616.21,2019-01-17 00:00:00,29755.440838
,3613.32,3620.0,3565.75,3594.87,2019-01-18 00:00:00,22713.446755
,3594.87,3720.0,3594.23,3665.3,2019-01-19 00:00:00,22171.578123
,3665.75,3693.73,3475.0,3539.28,2019-01-20 00:00:00,27901.938598
,3539.26,3559.51,3475.5,3526.9,2019-01-21 00:00:00,19644.436839
,3526.88,3608.5,3434.85,3570.93,2019-01-22 00:00:00,29336.442967
,3570.41,3607.98,3514.5,3552.82,2019-01-23 00:00:00,24938.842698
,3552.97,3589.0,3529.22,3569.62,2019-01-24 00:00:00,20826.25118
,3569.07,3587.15,3522.51,3565.29,2019-01-25 00:00:00,17608.346671
,3566.69,3662.94,3545.0,3565.25,2019-01-26 00:00:00,19476.532344
,3565.62,3579.0,3486.0,3550.84,2019-01-27 00:00:00,22735.598162
,3550.05,3557.75,3380.27,3434.15,2019-01-28 00:00:00,40405.111401
,3434.0,3443.45,3349.92,3411.04,2019-01-29 00:00:00,29544.928977
,3410.04,3478.0,3387.1,3458.18,2019-01-30 00:00:00,23968.260243
,3457.5,3489.2,3418.8,3434.1,2019-01-31 00:00:00,29607.190253
,3434.1,3488.0,3401.2,3462.07,2019-02-01 00:00:00,25260.476159
,3462.2,3526.4,3440.29,3504.77,2019-02-02 00:00:00,17920.802
,3504.06,3511.09,3426.0,3458.11,2019-02-03 00:00:00,19867.33639
,3458.11,3484.88,3433.31,3463.22,2019-02-04 00:00:00,23131.981108
,3463.22,3478.97,3448.43,3471.59,2019-02-05 00:00:00,25264.41503
,3471.57,3482.72,3380.0,3405.37,2019-02-06 00:00:00,35310.244846
,3407.0,3426.45,3390.0,3398.4,2019-02-07 00:00:00,18665.538638
,3398.4,3733.58,3373.1,3659.04,2019-02-08 00:00:00,47968.058013
,3660.27,3680.02,3625.13,3665.18,2019-02-09 00:00:00,24759.833719
,3665.18,3684.99,3609.76,3680.06,2019-02-10 00:00:00,23250.602634
,3679.75,3684.9,3615.53,3631.05,2019-02-11 00:00:00,24954.614571
,3631.05,3667.6,3582.34,3631.46,2019-02-12 00:00:00,29479.59823
,3631.51,3670.0,3591.75,3609.4,2019-02-13 00:00:00,25773.997648
,3608.34,3626.4,3568.11,3590.56,2019-02-14 00:00:00,21753.501261
,3590.57,3653.23,3573.45,3602.47,2019-02-15 00:00:00,20777.872899
,3602.49,3648.2,3597.91,3618.41,2019-02-16 00:00:00,19565.992751
,3617.22,3700.11,3604.4,3667.58,2019-02-17 00:00:00,25690.227779
,3667.62,3925.0,3655.0,3898.6,2019-02-18 00:00:00,64042.730492
,3897.35,3994.52,3856.0,3907.79,2019-02-19 00:00:00,50207.172667
,3907.35,3986.98,3870.66,3969.74,2019-02-20 00:00:00,36205.14085
,3969.74,4016.48,3901.03,3937.31,2019-02-21 00:00:00,31103.884728
,3937.31,3988.0,3926.65,3962.0,2019-02-22 00:00:00,23943.16375
,3962.0,4162.02,3933.15,4117.76,2019-02-23 00:00:00,33657.942883
,4118.0,4198.0,3712.66,3743.56,2019-02-24 00:00:00,62224.18689
,3743.56,3872.66,3740.0,3827.92,2019-02-25 00:00:00,38102.966245
,3828.44,3841.51,3777.0,3809.23,2019-02-26 00:00:00,28838.748036
,3809.31,3838.85,3677.17,3818.07,2019-02-27 00:00:00,31500.995466
,3818.04,3888.0,3763.87,3813.69,2019-02-28 00:00:00,32561.961044
,3814.26,3857.0,3813.01,3823.0,2019-03-01 00:00:00,23174.57217
,3822.17,3841.31,3772.25,3819.93,2019-03-02 00:00:00,19445.838355
,3819.97,3835.0,3781.32,3807.75,2019-03-03 00:00:00,16718.16541
,3807.32,3830.0,3670.69,3715.3,2019-03-04 00:00:00,34742.84166
,3716.1,3877.1,3703.55,3857.73,2019-03-05 00:00:00,32962.536162
,3857.58,3907.0,3813.09,3861.84,2019-03-06 00:00:00,24775.11883
,3861.84,3905.4,3840.4,3873.64,2019-03-07 00:00:00,26455.257661
,3873.63,3932.0,3800.0,3864.89,2019-03-08 00:00:00,34730.366592
,3864.88,3971.75,3854.75,3943.04,2019-03-09 00:00:00,30979.747653
,3943.43,3943.43,3881.69,3916.82,2019-03-10 00:00:00,23187.561412
,3915.99,3936.98,3830.0,3871.61,2019-03-11 00:00:00,38066.885705
,3871.61,3905.2,3826.06,3882.73,2019-03-12 00:00:00,26921.008622
,3882.69,3893.56,3840.0,3866.0,2019-03-13 00:00:00,24461.008757
,3866.0,3920.0,3810.43,3877.12,2019-03-14 00:00:00,27048.74853
,3877.12,3939.22,3872.2,3923.76,2019-03-15 00:00:00,21740.061498
,3924.46,4056.98,3921.98,4005.98,2019-03-16 00:00:00,28568.376124
,4005.98,4012.0,3950.01,3981.14,2019-03-17 00:00:00,18814.255577
,3981.85,4037.0,3953.33,3987.81,2019-03-18 00:00:00,22454.47801
,3987.83,4031.0,3970.0,4015.53,2019-03-19 00:00:00,19893.741815
,4017.48,4050.0,3980.5,4043.04,2019-03-20 00:00:00,23432.300255
,4043.04,4069.32,3880.01,3980.64,2019-03-21 00:00:00,35997.682119
,3980.85,4008.0,3968.25,3986.93,2019-03-22 00:00:00,20022.606318
,3987.89,4018.83,3978.01,4006.01,2019-03-23 00:00:00,17302.604318
,4006.01,4006.02,3950.0,3992.18,2019-03-24 00:00:00,17179.850648
,3991.35,3999.3,3888.71,3936.12,2019-03-25 00:00:00,33192.890217
,3935.47,3958.98,3894.0,3948.55,2019-03-26 00:00:00,29349.537627
,3948.77,4048.0,3936.15,4038.05,2019-03-27 00:00:00,32364.555852
,4039.58,4039.7,4002.0,4027.81,2019-03-28 00:00:00,20089.293875
,4028.22,4123.71,4024.03,4103.25,2019-03-29 00:00:00,30084.217444
,4104.24,4140.0,4052.0,4106.97,2019-03-30 00:00:00,19509.292601
,4106.99,4116.12,4082.57,4103.95,2019-03-31 00:00:00,13525.087433
,4102.44,4158.7,4067.0,4144.56,2019-04-01 00:00:00,25507.067641
,4144.54,4897.99,4140.54,4857.29,2019-04-02 00:00:00,105383.639263
,4857.19,5275.01,4753.5,4932.6,2019-04-03 00:00:00,109890.125743
,4932.59,5039.08,4777.0,4898.66,2019-04-04 00:00:00,61054.254168
,4898.64,5028.22,4880.62,5004.95,2019-04-05 00:00:00,39768.552806
,5004.96,5205.0,4928.59,5043.89,2019-04-06 00:00:00,41770.842313
,5042.07,5234.0,5026.0,5170.27,2019-04-07 00:00:00,37615.486804
,5170.27,5305.0,5039.0,5236.9,2019-04-08 00:00:00,50178.430782
,5238.38,5238.4,5076.68,5150.0,2019-04-09 00:00:00,34067.012311
,5150.0,5422.0,5135.0,5308.25,2019-04-10 00:00:00,40073.620471
,5307.86,5332.67,4927.0,5017.37,2019-04-11 00:00:00,54696.600686
,5017.37,5080.58,4861.22,5048.01,2019-04-12 00:00:00,33276.678614
,5047.0,5099.0,5004.0,5045.22,2019-04-13 00:00:00,17292.456802
,5047.45,5152.99,5000.0,5131.3,2019-04-14 00:00:00,18281.607739
,5131.28,5167.38,4950.0,5024.95,2019-04-15 00:00:00,29057.191581
,5024.95,5197.72,5003.94,5173.72,2019-04-16 00:00:00,24242.229493
,5173.72,5230.4,5146.8,5202.82,2019-04-17 00:00:00,23307.536134
,5202.41,5287.0,5198.8,5258.44,2019-04-18 00:00:00,22619.239001
,5258.44,5320.0,5175.0,5258.68,2019-04-19 00:00:00,24611.236323
,5258.68,5333.42,5230.1,5291.73,2019-04-20 00:00:00,19168.908274
,5292.91,5314.35,5165.0,5256.14,2019-04-21 00:00:00,25549.570939
,5257.41,5400.0,5208.35,5357.14,2019-04-22 00:00:00,29563.852309
,5357.14,5600.0,5332.41,5493.31,2019-04-23 00:00:00,41262.103917
,5490.91,5582.2,5333.35,5415.0,2019-04-24 00:00:00,48224.152413
,5415.0,5491.84,5102.0,5219.9,2019-04-25 00:00:00,49636.089948
,5220.47,5510.0,5161.62,5314.1,2019-04-26 00:00:00,48912.294513
,5315.0,5342.5,5257.67,5295.69,2019-04-27 00:00:00,15422.896935
,5295.69,5340.0,5259.48,5307.52,2019-04-28 00:00:00,14371.433869
,5309.81,5332.0,5178.8,5238.14,2019-04-29 00:00:00,19918.135079
,5238.14,5339.98,5192.15,5320.81,2019-04-30 00:00:00,22238.06823
,5321.94,5402.0,5316.2,5383.2,2019-05-01 00:00:00,17217.473216
,5383.2,5538.0,5370.0,5492.87,2019-05-02 00:00:00,22795.787835
,5494.81,5844.0,5477.57,5772.69,2019-05-03 00:00:00,46297.172849
,5770.62,5900.0,5587.45,5829.45,2019-05-04 00:00:00,39682.408991
,5829.83,5839.9,5696.0,5775.62,2019-05-05 00:00:00,23822.543775
,5773.18,5805.0,5619.14,5747.79,2019-05-06 00:00:00,25256.596325
,5749.92,6028.41,5747.74,5846.34,2019-05-07 00:00:00,39905.064422
,5846.34,6014.72,5772.2,5987.29,2019-05-08 00:00:00,23074.186907
,5986.66,6224.55,5983.71,6209.18,2019-05-09 00:00:00,27453.011436
,6209.95,6468.92,6172.0,6373.33,2019-05-10 00:00:00,36623.61079
,6375.16,7343.99,6372.85,7076.22,2019-05-11 00:00:00,74022.424393
,7076.24,7521.78,6750.0,6967.31,2019-05-12 00:00:00,86948.975339
,6968.24,8100.0,6870.0,7790.71,2019-05-13 00:00:00,85804.735333
,7795.62,8366.0,7599.56,7947.56,2019-05-14 00:00:00,76583.722603
,7945.26,8249.0,7850.0,8169.87,2019-05-15 00:00:00,37884.327211
,8169.08,8320.0,7705.0,7866.59,2019-05-16 00:00:00,69630.513996
,7868.67,7925.0,6913.0,7355.26,2019-05-17 00:00:00,88752.008159
,7355.28,7458.0,7156.61,7257.45,2019-05-18 00:00:00,37054.944779
,7257.32,8275.09,7243.08,8148.48,2019-05-19 00:00:00,65577.442058
,8147.94,8156.03,7553.0,7938.15,2019-05-20 00:00:00,65859.208564
,7937.16,8042.32,7771.0,7904.87,2019-05-21 00:00:00,52301.752247
,7904.48,8016.0,7465.0,7628.43,2019-05-22 00:00:00,49136.994589
,7627.8,7940.98,7461.0,7851.51,2019-05-23 00:00:00,49648.184701
,7849.95,8130.0,7766.0,7964.87,2019-05-24 00:00:00,46664.785325
,7964.52,8091.8,7908.34,8025.41,2019-05-25 00:00:00,28414.328817
,8023.0,8740.0,7833.42,8614.43,2019-05-26 00:00:00,49652.144567
,8612.54,8908.32,8589.0,8756.32,2019-05-27 00:00:00,51886.768793
,8752.52,8798.49,8510.63,8715.64,2019-05-28 00:00:00,31470.551534
,8716.87,8750.0,8406.6,8645.68,2019-05-29 00:00:00,33880.865922
,8646.5,9074.26,8005.0,8269.54,2019-05-30 00:00:00,70379.998521
,8267.1,8594.0,8108.5,8555.0,2019-05-31 00:00:00,44727.49162
,8555.0,8626.0,8442.36,8544.07,2019-06-01 00:00:00,31868.234157
,8545.1,8814.78,8524.0,8725.98,2019-06-02 00:00:00,27835.133265
,8726.0,8800.95,8080.8,8115.82,2019-06-03 00:00:00,45692.965104
,8115.66,8115.66,7481.02,7687.03,2019-06-04 00:00:00,74143.948941
,7687.04,7896.7,7572.78,7776.5,2019-06-05 00:00:00,48679.656455
,7778.08,7868.13,7444.58,7786.7,2019-06-06 00:00:00,36624.118747
,7787.57,8100.0,7737.49,7980.53,2019-06-07 00:00:00,33942.225658
,7978.94,8044.65,7751.0,7893.62,2019-06-08 00:00:00,22657.329634
,7895.28,7935.0,7506.66,7628.13,2019-06-09 00:00:00,31568.465157
,7627.57,8020.0,7511.0,7982.75,2019-06-10 00:00:00,36756.078468
,7981.0,8010.0,7692.23,7884.9,2019-06-11 00:00:00,30334.999427
,7884.9,8200.0,7788.99,8127.64,2019-06-12 00:00:00,41597.082622
,8127.64,8309.82,8010.03,8218.54,2019-06-13 00:00:00,30467.764341
,8216.44,8684.41,8144.32,8650.0,2019-06-14 00:00:00,39835.246255
,8650.88,8864.99,8567.63,8808.7,2019-06-15 00:00:00,31791.636039
,8810.77,9333.0,8760.0,8953.33,2019-06-16 00:00:00,63289.251219
,8953.0,9444.0,8950.0,9313.96,2019-06-17 00:00:00,47895.485374
,9312.13,9336.36,8950.0,9081.55,2019-06-18 00:00:00,51554.569401
,9081.97,9304.0,8960.0,9255.49,2019-06-19 00:00:00,32147.706495
,9253.76,9590.0,9175.2,9517.12,2019-06-20 00:00:00,34556.053982
,9518.06,10174.99,9518.06,10159.86,2019-06-21 00:00:00,50484.415892
,10159.86,11160.0,9921.72,10729.5,2019-06-22 00:00:00,104169.447976
,10729.0,11392.64,10555.18,10906.07,2019-06-23 00:00:00,57445.323945
,10905.95,11143.63,10620.8,11056.59,2019-06-24 00:00:00,43101.045285
,11056.59,11850.0,11026.0,11820.86,2019-06-25 00:00:00,61276.686648
,11821.28,13970.0,11741.0,13093.8,2019-06-26 00:00:00,155930.147386
,13098.38,13478.04,10525.1,11329.99,2019-06-27 00:00:00,173894.820889
,11329.99,12480.0,10982.88,12400.63,2019-06-28 00:00:00,95795.203964
,12407.06,12441.54,11475.02,11903.13,2019-06-29 00:00:00,69642.074157
,11903.13,12180.0,10766.03,10854.1,2019-06-30 00:00:00,84512.530443
,10854.1,11282.28,10030.0,10624.93,2019-07-01 00:00:00,90962.268271
,10624.9,10938.75,9727.0,10842.85,2019-07-02 00:00:00,109561.038728
,10844.98,11991.89,10841.04,11940.0,2019-07-03 00:00:00,96815.90029
,11940.0,12000.0,11055.0,11145.67,2019-07-04 00:00:00,66512.221892
,11145.67,11406.83,10796.44,10970.73,2019-07-05 00:00:00,63534.350582
,10982.41,11665.0,10964.51,11256.49,2019-07-06 00:00:00,51469.496331
,11256.45,11538.0,11094.37,11406.24,2019-07-07 00:00:00,38884.795599
,11410.0,12338.03,11220.0,12238.6,2019-07-08 00:00:00,52182.367215
,12238.6,12794.73,12068.0,12543.41,2019-07-09 00:00:00,78442.130343
,12548.51,13147.08,11569.0,12108.37,2019-07-10 00:00:00,109246.044997
,12108.11,12111.73,11000.0,11342.89,2019-07-11 00:00:00,87506.461058
,11342.88,11885.0,11073.0,11757.22,2019-07-12 00:00:00,56321.858281
,11757.22,11799.98,10830.0,11355.76,2019-07-13 00:00:00,54245.594548
,11355.78,11452.0,10103.0,10174.18,2019-07-14 00:00:00,72517.579236
,10174.18,11100.0,9860.0,10838.72,2019-07-15 00:00:00,81922.426332
,10833.78,11028.0,9350.01,9439.59,2019-07-16 00:00:00,97219.443413
,9430.17,9957.0,9060.0,9667.92,2019-07-17 00:00:00,84942.672717
,9668.86,10788.0,9252.0,10627.16,2019-07-18 00:00:00,80283.310252
,10628.64,10769.71,10121.84,10504.29,2019-07-19 00:00:00,56546.932133
,10505.78,11068.99,10350.0,10740.23,2019-07-20 00:00:00,47331.899848
,10740.27,10817.9,10288.0,10589.45,2019-07-21 00:00:00,38834.287935
,10590.15,10683.16,10100.0,10340.31,2019-07-22 00:00:00,40467.954839
,10343.08,10343.97,9822.0,9864.91,2019-07-23 00:00:00,47624.37071
,9864.78,9937.0,9525.0,9763.28,2019-07-24 00:00:00,43475.380377
,9763.4,10175.0,9720.03,9879.87,2019-07-25 00:00:00,37873.354728
,9882.15,9889.98,9637.0,9824.0,2019-07-26 00:00:00,27167.463217
,9824.0,10188.66,9333.0,9476.52,2019-07-27 00:00:00,43809.778301
,9478.92,9594.99,9165.0,9541.54,2019-07-28 00:00:00,29401.022937
,9541.54,9729.0,9395.0,9507.64,2019-07-29 00:00:00,29021.937411
,9509.07,9714.28,9402.0,9574.21,2019-07-30 00:00:00,32536.368834
,9575.0,10109.8,9555.0,10080.53,2019-07-31 00:00:00,39515.35456
,10080.53,10467.86,9863.46,10374.99,2019-08-01 00:00:00,41727.637028
,10375.0,10670.0,10281.35,10523.75,2019-08-02 00:00:00,42990.444221
,10523.75,10904.77,10497.93,10816.86,2019-08-03 00:00:00,33802.318824
,10816.86,11040.0,10552.0,10929.23,2019-08-04 00:00:00,39924.745141
,10929.99,11937.52,10927.8,11828.8,2019-08-05 00:00:00,65153.673713
,11830.0,12330.7,11226.7,11481.69,2019-08-06 00:00:00,76705.389875
,11481.69,12141.17,11382.84,11975.03,2019-08-07 00:00:00,69173.390353
,11975.04,12060.0,11521.0,11999.77,2019-08-08 00:00:00,51207.257174
,11994.17,12045.68,11700.0,11879.99,2019-08-09 00:00:00,39427.152588
,11879.98,11985.0,11270.0,11309.31,2019-08-10 00:00:00,42633.087048
,11309.24,11600.0,11112.11,11549.97,2019-08-11 00:00:00,26772.90691
,11539.08,11577.89,11235.32,11396.08,2019-08-12 00:00:00,17568.227075
,11398.35,11456.16,10788.45,10892.71,2019-08-13 00:00:00,33234.72968
,10893.36,10897.48,9928.1,10050.37,2019-08-14 00:00:00,54451.847499
,10055.16,10460.0,9911.0,10293.93,2019-08-15 00:00:00,38174.45112
,10296.77,10536.03,9750.0,10331.54,2019-08-16 00:00:00,51758.142918
,10331.15,10465.14,10000.0,10216.02,2019-08-17 00:00:00,29000.581201
,10216.05,10500.0,10080.0,10306.78,2019-08-18 00:00:00,24085.395172
,10306.17,10930.0,10258.6,10915.54,2019-08-19 00:00:00,37243.319217
,10914.73,10949.96,10560.0,10760.51,2019-08-20 00:00:00,32298.921679
,10760.51,10804.13,9858.0,10142.57,2019-08-21 00:00:00,47355.719282
,10140.82,10242.0,9762.0,10099.88,2019-08-22 00:00:00,34059.642738
,10099.9,10445.0,10019.79,10389.55,2019-08-23 00:00:00,27550.336173
,10388.16,10419.42,9890.0,10134.35,2019-08-24 00:00:00,27692.456844
,10134.61,10333.0,9906.97,10142.69,2019-08-25 00:00:00,26271.657398
,10142.69,10604.0,10137.93,10372.25,2019-08-26 00:00:00,41687.511599
,10373.6,10391.08,10051.08,10185.05,2019-08-27 00:00:00,28402.775383
,10185.69,10299.0,9601.01,9721.0,2019-08-28 00:00:00,42110.555375
,9721.0,9724.0,9320.0,9498.44,2019-08-29 00:00:00,35532.69491
,9499.01,9696.0,9350.41,9584.54,2019-08-30 00:00:00,26834.318104
,9582.76,9684.51,9420.75,9587.47,2019-08-31 00:00:00,17130.290074
,9588.74,9830.0,9520.0,9724.98,2019-09-01 00:00:00,19545.404843
,9723.59,10450.0,9712.5,10340.0,2019-09-02 00:00:00,44740.248093
,10340.0,10773.0,10272.0,10615.28,2019-09-03 00:00:00,47998.376781
,10611.85,10799.0,10369.89,10567.02,2019-09-04 00:00:00,43943.889026
,10565.92,10900.0,10450.0,10564.49,2019-09-05 00:00:00,33970.960639
,10563.13,10905.87,10150.0,10298.73,2019-09-06 00:00:00,58799.640959
,10298.71,10558.0,10288.57,10455.88,2019-09-07 00:00:00,27637.877392
,10455.9,10592.5,10208.0,10381.18,2019-09-08 00:00:00,23984.672018
,10381.24,10480.0,10068.5,10303.12,2019-09-09 00:00:00,39835.727608
,10302.58,10384.99,9953.0,10098.15,2019-09-10 00:00:00,28915.412225
,10098.19,10293.0,9880.0,10158.33,2019-09-11 00:00:00,31953.824562
,10158.75,10448.81,10040.0,10415.01,2019-09-12 00:00:00,34511.162755
,10415.01,10439.0,10153.0,10342.06,2019-09-13 00:00:00,30280.339776
,10344.13,10419.99,10222.33,10335.02,2019-09-14 00:00:00,23621.533519
,10332.81,10360.0,10252.15,10302.01,2019-09-15 00:00:00,18047.654013
,10303.34,10355.0,10078.0,10251.31,2019-09-16 00:00:00,28971.401657
,10249.68,10275.0,10128.01,10187.82,2019-09-17 00:00:00,22914.324563
,10187.48,10258.02,10100.0,10156.99,2019-09-18 00:00:00,24250.249303
,10156.41,10325.0,9653.0,10244.29,2019-09-19 00:00:00,44826.282579
,10243.7,10281.0,10061.39,10168.59,2019-09-20 00:00:00,25088.491069
,10167.92,10176.7,9900.0,9986.39,2019-09-21 00:00:00,20544.175196
,9985.15,10089.0,9853.97,10028.87,2019-09-22 00:00:00,22049.275256
,10028.05,10049.99,9615.77,9702.25,2019-09-23 00:00:00,31937.232356
,9702.2,9794.99,7800.0,8493.14,2019-09-24 00:00:00,94007.345203
,8497.55,8730.0,8215.64,8430.05,2019-09-25 00:00:00,60783.892258
,8430.05,8465.99,7750.0,8063.73,2019-09-26 00:00:00,67930.853749
,8063.49,8265.0,7852.15,8177.91,2019-09-27 00:00:00,43882.924625
,8177.47,8315.0,8001.09,8198.81,2019-09-28 00:00:00,34473.605165
,8199.38,8229.13,7890.0,8043.82,2019-09-29 00:00:00,31544.211388
,8043.04,8337.26,7710.0,8289.34,2019-09-30 00:00:00,55865.48726
,8289.97,8500.0,8173.05,8292.44,2019-10-01 00:00:00,43479.58742
,8292.67,8373.91,8151.22,8359.94,2019-10-02 00:00:00,26243.386644
,8360.0,8393.0,8060.0,8223.96,2019-10-03 00:00:00,30488.284058
,8224.43,8232.41,8005.0,8137.13,2019-10-04 00:00:00,26476.330404
,8137.09,8183.41,8012.98,8126.19,2019-10-05 00:00:00,21907.615564
,8127.55,8153.87,7785.0,7854.25,2019-10-06 00:00:00,34676.104049
,7855.3,8299.92,7762.0,8190.09,2019-10-07 00:00:00,52202.072297
,8190.82,8325.0,8088.75,8168.39,2019-10-08 00:00:00,35452.657423
,8170.79,8670.0,8115.0,8560.74,2019-10-09 00:00:00,55038.704378
,8562.15,8644.0,8414.52,8558.03,2019-10-10 00:00:00,39137.946167
,8557.82,8779.51,8212.38,8258.5,2019-10-11 00:00:00,50405.284418
,8257.95,8400.0,8250.0,8300.09,2019-10-12 00:00:00,21339.334098
,8301.98,8451.37,8160.0,8275.01,2019-10-13 00:00:00,27840.739953
,8275.24,8388.85,8203.0,8348.2,2019-10-14 00:00:00,29810.663253
,8346.86,8403.0,8090.0,8159.29,2019-10-15 00:00:00,32773.062476
,8159.3,8181.16,7917.0,7991.74,2019-10-16 00:00:00,34733.593966
,7995.02,8124.92,7929.03,8070.58,2019-10-17 00:00:00,29656.949158
,8070.71,8115.0,7816.01,7947.01,2019-10-18 00:00:00,31353.181416
,7946.89,8098.1,7866.92,7948.01,2019-10-19 00:00:00,26627.889388
,7949.87,8297.0,7870.0,8223.35,2019-10-20 00:00:00,34286.452654
,8223.35,8333.0,8142.03,8197.27,2019-10-21 00:00:00,30448.679539
,8197.28,8297.99,8000.0,8020.0,2019-10-22 00:00:00,34651.828663
,8020.06,8047.59,7300.0,7466.62,2019-10-23 00:00:00,63897.457098
,7468.47,7503.68,7337.99,7412.41,2019-10-24 00:00:00,32714.383265
,7412.41,8799.0,7361.0,8655.02,2019-10-25 00:00:00,90748.218174
,8655.88,10370.0,8470.38,9230.0,2019-10-26 00:00:00,162588.585413
,9230.0,9794.98,9074.34,9529.93,2019-10-27 00:00:00,93833.541604
,9528.23,9902.1,9160.0,9205.14,2019-10-28 00:00:00,80174.217323
,9204.45,9550.0,9072.0,9407.62,2019-10-29 00:00:00,64158.462446
,9407.62,9409.84,9001.01,9154.72,2019-10-30 00:00:00,55241.786434
,9154.02,9405.0,8913.0,9140.85,2019-10-31 00:00:00,54376.024902
,9140.86,9279.0,9030.0,9231.61,2019-11-01 00:00:00,43594.814115
,9231.4,9373.74,9186.21,9289.52,2019-11-02 00:00:00,28923.060828
